scenario,T,O,B,S,D,scene,method,candidate_id,trial_index,params_json,score,rank,is_top_ranked,selected_untargeted,selected_hg_expected_aware
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_021,21,"{""max_iter"": 300, ""n_clusters"": 22, ""n_init"": 10}",0.5533745742288112,20,False,False,False
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_022,22,"{""max_iter"": 300, ""n_clusters"": 23, ""n_init"": 10}",0.5212189840269149,21,False,False,False
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_023,23,"{""max_iter"": 300, ""n_clusters"": 24, ""n_init"": 10}",0.48411888415914345,27,False,False,False
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_024,24,"{""max_iter"": 300, ""n_clusters"": 25, ""n_init"": 10}",0.48559562656573385,24,False,False,False
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_025,25,"{""max_iter"": 300, ""n_clusters"": 26, ""n_init"": 10}",0.4866782545769299,22,False,False,False
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_026,26,"{""max_iter"": 300, ""n_clusters"": 27, ""n_init"": 10}",0.4842788177472279,26,False,False,False
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_027,27,"{""max_iter"": 300, ""n_clusters"": 28, ""n_init"": 10}",0.48214158960218223,28,False,False,False
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_028,28,"{""max_iter"": 300, ""n_clusters"": 29, ""n_init"": 10}",0.48595600164778624,23,False,False,False
moderate_target,0.4,0.2,0.15,0.125,0.125,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_029,29,"{""max_iter"": 300, ""n_clusters"": 30, ""n_init"": 10}",0.48499503279020917,25,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_001,1,"{""max_iter"": 300, ""n_clusters"": 2, ""n_init"": 10}",0.5359420057995272,29,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_002,2,"{""max_iter"": 300, ""n_clusters"": 3, ""n_init"": 10}",0.6235680378855414,19,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_003,3,"{""max_iter"": 300, ""n_clusters"": 4, ""n_init"": 10}",0.6813448864492614,16,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_004,4,"{""max_iter"": 300, ""n_clusters"": 5, ""n_init"": 10}",0.7131917721845084,14,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_005,5,"{""max_iter"": 300, ""n_clusters"": 6, ""n_init"": 10}",0.7492820846327742,11,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_006,6,"{""max_iter"": 300, ""n_clusters"": 7, ""n_init"": 10}",0.7870991226809451,9,False,True,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_007,7,"{""max_iter"": 300, ""n_clusters"": 8, ""n_init"": 10}",0.8103277957079573,7,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_008,8,"{""max_iter"": 300, ""n_clusters"": 9, ""n_init"": 10}",0.8304256782587288,5,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_009,9,"{""max_iter"": 300, ""n_clusters"": 10, ""n_init"": 10}",0.8536324468888814,3,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_010,10,"{""max_iter"": 300, ""n_clusters"": 11, ""n_init"": 10}",0.8593131797055205,2,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_011,11,"{""max_iter"": 300, ""n_clusters"": 12, ""n_init"": 10}",0.8740768787553126,1,True,False,True
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_012,12,"{""max_iter"": 300, ""n_clusters"": 13, ""n_init"": 10}",0.849413442002413,4,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_013,13,"{""max_iter"": 300, ""n_clusters"": 14, ""n_init"": 10}",0.819090776968239,6,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_014,14,"{""max_iter"": 300, ""n_clusters"": 15, ""n_init"": 10}",0.7946471575216502,8,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_015,15,"{""max_iter"": 300, ""n_clusters"": 16, ""n_init"": 10}",0.7683256521500397,10,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_016,16,"{""max_iter"": 300, ""n_clusters"": 17, ""n_init"": 10}",0.7376042276087725,12,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_017,17,"{""max_iter"": 300, ""n_clusters"": 18, ""n_init"": 10}",0.7134511661240828,13,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_018,18,"{""max_iter"": 300, ""n_clusters"": 19, ""n_init"": 10}",0.6817935615195599,15,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_019,19,"{""max_iter"": 300, ""n_clusters"": 20, ""n_init"": 10}",0.6529468239132874,17,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_020,20,"{""max_iter"": 300, ""n_clusters"": 21, ""n_init"": 10}",0.628875660920945,18,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_021,21,"{""max_iter"": 300, ""n_clusters"": 22, ""n_init"": 10}",0.6004268654918716,20,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_022,22,"{""max_iter"": 300, ""n_clusters"": 23, ""n_init"": 10}",0.5767274311258029,21,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_023,23,"{""max_iter"": 300, ""n_clusters"": 24, ""n_init"": 10}",0.5467635355332169,27,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_024,24,"{""max_iter"": 300, ""n_clusters"": 25, ""n_init"": 10}",0.5488696720968969,24,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_025,25,"{""max_iter"": 300, ""n_clusters"": 26, ""n_init"": 10}",0.550269259729211,22,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_026,26,"{""max_iter"": 300, ""n_clusters"": 27, ""n_init"": 10}",0.5469874425565351,26,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_027,27,"{""max_iter"": 300, ""n_clusters"": 28, ""n_init"": 10}",0.5440146717506977,28,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_028,28,"{""max_iter"": 300, ""n_clusters"": 29, ""n_init"": 10}",0.5493355000173167,23,False,False,False
balanced_task_internal,0.3,0.2,0.15,0.175,0.175,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_029,29,"{""max_iter"": 300, ""n_clusters"": 30, ""n_init"": 10}",0.5480094922139356,25,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_001,1,"{""max_iter"": 300, ""n_clusters"": 2, ""n_init"": 10}",0.5675872274630921,29,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_002,2,"{""max_iter"": 300, ""n_clusters"": 3, ""n_init"": 10}",0.6614007409528959,19,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_003,3,"{""max_iter"": 300, ""n_clusters"": 4, ""n_init"": 10}",0.7205941528708071,15,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_004,4,"{""max_iter"": 300, ""n_clusters"": 5, ""n_init"": 10}",0.7450858318063274,13,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_005,5,"{""max_iter"": 300, ""n_clusters"": 6, ""n_init"": 10}",0.7744271412710124,11,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_006,6,"{""max_iter"": 300, ""n_clusters"": 7, ""n_init"": 10}",0.8057418514213028,8,False,True,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_007,7,"{""max_iter"": 300, ""n_clusters"": 8, ""n_init"": 10}",0.820384144404555,6,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_008,8,"{""max_iter"": 300, ""n_clusters"": 9, ""n_init"": 10}",0.8314483911292461,5,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_009,9,"{""max_iter"": 300, ""n_clusters"": 10, ""n_init"": 10}",0.8461393594579032,2,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_010,10,"{""max_iter"": 300, ""n_clusters"": 11, ""n_init"": 10}",0.8418693522274483,3,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_011,11,"{""max_iter"": 300, ""n_clusters"": 12, ""n_init"": 10}",0.8471137977685445,1,True,False,True
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_012,12,"{""max_iter"": 300, ""n_clusters"": 13, ""n_init"": 10}",0.8334668694827718,4,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_013,13,"{""max_iter"": 300, ""n_clusters"": 14, ""n_init"": 10}",0.8107171570627635,7,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_014,14,"{""max_iter"": 300, ""n_clusters"": 15, ""n_init"": 10}",0.7946863538857096,9,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_015,15,"{""max_iter"": 300, ""n_clusters"": 16, ""n_init"": 10}",0.7782139146452689,10,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_016,16,"{""max_iter"": 300, ""n_clusters"": 17, ""n_init"": 10}",0.7533960939720719,12,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_017,17,"{""max_iter"": 300, ""n_clusters"": 18, ""n_init"": 10}",0.7378079204499125,14,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_018,18,"{""max_iter"": 300, ""n_clusters"": 19, ""n_init"": 10}",0.7151541595266002,16,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_019,19,"{""max_iter"": 300, ""n_clusters"": 20, ""n_init"": 10}",0.6942939208999018,17,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_020,20,"{""max_iter"": 300, ""n_clusters"": 21, ""n_init"": 10}",0.6787164230951678,18,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_021,21,"{""max_iter"": 300, ""n_clusters"": 22, ""n_init"": 10}",0.6580898487026774,20,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_022,22,"{""max_iter"": 300, ""n_clusters"": 23, ""n_init"": 10}",0.6430753878795896,21,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_023,23,"{""max_iter"": 300, ""n_clusters"": 24, ""n_init"": 10}",0.6205882797949069,27,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_024,24,"{""max_iter"": 300, ""n_clusters"": 25, ""n_init"": 10}",0.6229768657750872,24,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_025,25,"{""max_iter"": 300, ""n_clusters"": 26, ""n_init"": 10}",0.624631676204094,22,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_026,26,"{""max_iter"": 300, ""n_clusters"": 27, ""n_init"": 10}",0.6208441735358421,26,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_027,27,"{""max_iter"": 300, ""n_clusters"": 28, ""n_init"": 10}",0.6174375075685866,28,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_028,28,"{""max_iter"": 300, ""n_clusters"": 29, ""n_init"": 10}",0.6235276677767354,23,False,False,False
equal_weights,0.2,0.2,0.2,0.2,0.2,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_029,29,"{""max_iter"": 300, ""n_clusters"": 30, ""n_init"": 10}",0.6220030166694298,25,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_001,1,"{""max_iter"": 300, ""n_clusters"": 2, ""n_init"": 10}",0.3818753618626711,21,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_002,2,"{""max_iter"": 300, ""n_clusters"": 3, ""n_init"": 10}",0.46568288830557847,19,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_003,3,"{""max_iter"": 300, ""n_clusters"": 4, ""n_init"": 10}",0.5360644713059142,16,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_004,4,"{""max_iter"": 300, ""n_clusters"": 5, ""n_init"": 10}",0.5889988509067342,14,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_005,5,"{""max_iter"": 300, ""n_clusters"": 6, ""n_init"": 10}",0.6437518419559911,12,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_006,6,"{""max_iter"": 300, ""n_clusters"": 7, ""n_init"": 10}",0.69924485826235,10,False,True,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_007,7,"{""max_iter"": 300, ""n_clusters"": 8, ""n_init"": 10}",0.7484857181310696,8,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_008,8,"{""max_iter"": 300, ""n_clusters"": 9, ""n_init"": 10}",0.7963848106528286,6,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_009,9,"{""max_iter"": 300, ""n_clusters"": 10, ""n_init"": 10}",0.8457084191001641,4,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_010,10,"{""max_iter"": 300, ""n_clusters"": 11, ""n_init"": 10}",0.888856843912123,2,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_011,11,"{""max_iter"": 300, ""n_clusters"": 12, ""n_init"": 10}",0.934815368455368,1,True,False,True
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_012,12,"{""max_iter"": 300, ""n_clusters"": 13, ""n_init"": 10}",0.888253478184385,3,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_013,13,"{""max_iter"": 300, ""n_clusters"": 14, ""n_init"": 10}",0.8359723360268819,5,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_014,14,"{""max_iter"": 300, ""n_clusters"": 15, ""n_init"": 10}",0.7862107848354868,7,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_015,15,"{""max_iter"": 300, ""n_clusters"": 16, ""n_init"": 10}",0.7377750744898797,9,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_016,16,"{""max_iter"": 300, ""n_clusters"": 17, ""n_init"": 10}",0.6833075565229838,11,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_017,17,"{""max_iter"": 300, ""n_clusters"": 18, ""n_init"": 10}",0.6338087344383077,13,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_018,18,"{""max_iter"": 300, ""n_clusters"": 19, ""n_init"": 10}",0.5829824712220236,15,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_019,19,"{""max_iter"": 300, ""n_clusters"": 20, ""n_init"": 10}",0.5315872438782565,17,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_020,20,"{""max_iter"": 300, ""n_clusters"": 21, ""n_init"": 10}",0.4820198679480146,18,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_021,21,"{""max_iter"": 300, ""n_clusters"": 22, ""n_init"": 10}",0.4305187787198084,20,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_022,22,"{""max_iter"": 300, ""n_clusters"": 23, ""n_init"": 10}",0.38128347039035076,22,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_023,23,"{""max_iter"": 300, ""n_clusters"": 24, ""n_init"": 10}",0.3289718142104167,28,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_024,24,"{""max_iter"": 300, ""n_clusters"": 25, ""n_init"": 10}",0.3298514101219621,25,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_025,25,"{""max_iter"": 300, ""n_clusters"": 26, ""n_init"": 10}",0.3305203355259064,23,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_026,26,"{""max_iter"": 300, ""n_clusters"": 27, ""n_init"": 10}",0.3290677743632674,27,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_027,27,"{""max_iter"": 300, ""n_clusters"": 28, ""n_init"": 10}",0.32778221271003555,29,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_028,28,"{""max_iter"": 300, ""n_clusters"": 29, ""n_init"": 10}",0.3300740847036024,24,False,False,False
target_heavy,0.6,0.15,0.1,0.075,0.075,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_029,29,"{""max_iter"": 300, ""n_clusters"": 30, ""n_init"": 10}",0.32949427862285174,26,False,False,False
outlier_heavy,0.35,0.35,0.1,0.1,0.1,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_001,1,"{""max_iter"": 300, ""n_clusters"": 2, ""n_init"": 10}",0.5754602803982126,22,False,False,False
outlier_heavy,0.35,0.35,0.1,0.1,0.1,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_002,2,"{""max_iter"": 300, ""n_clusters"": 3, ""n_init"": 10}",0.643200370476448,19,False,False,False
outlier_heavy,0.35,0.35,0.1,0.1,0.1,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_003,3,"{""max_iter"": 300, ""n_clusters"": 4, ""n_init"": 10}",0.6936304097687369,16,False,False,False
outlier_heavy,0.35,0.35,0.1,0.1,0.1,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_004,4,"{""max_iter"": 300, ""n_clusters"": 5, ""n_init"": 10}",0.7267095825698303,14,False,False,False
outlier_heavy,0.35,0.35,0.1,0.1,0.1,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_005,5,"{""max_iter"": 300, ""n_clusters"": 6, ""n_init"": 10}",0.7622135706355062,12,False,False,False
outlier_heavy,0.35,0.35,0.1,0.1,0.1,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_006,6,"{""max_iter"": 300, ""n_clusters"": 7, ""n_init"": 10}",0.7987042590439846,10,False,True,False
outlier_heavy,0.35,0.35,0.1,0.1,0.1,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_007,7,"{""max_iter"": 300, ""n_clusters"": 8, ""n_init"": 10}",0.826858738868944,8,False,False,False
outlier_heavy,0.35,0.35,0.1,0.1,0.1,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_008,8,"{""max_iter"": 300, ""n_clusters"": 9, ""n_init"": 10}",0.8532241955646229,6,False,False,False
outlier_heavy,0.35,0.35,0.1,0.1,0.1,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_009,9,"{""max_iter"": 300, ""n_clusters"": 10, ""n_init"": 10}",0.8814030130622849,4,False,False,False
outlier_heavy,0.35,0.35,0.1,0.1,0.1,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_010,10,"{""max_iter"": 300, ""n_clusters"": 11, ""n_init"": 10}",0.9001013427803908,2,False,False,False
outlier_heavy,0.35,0.35,0.1,0.1,0.1,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_011,11,"{""max_iter"": 300, ""n_clusters"": 12, ""n_init"": 10}",0.9235568988842722,1,True,False,True
outlier_heavy,0.35,0.35,0.1,0.1,0.1,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_012,12,"{""max_iter"": 300, ""n_clusters"": 13, ""n_init"": 10}",0.8959001014080524,3,False,False,False
outlier_heavy,0.35,0.35,0.1,0.1,0.1,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_013,13,"{""max_iter"": 300, ""n_clusters"": 14, ""n_init"": 10}",0.8636919118647151,5,False,False,False
outlier_heavy,0.35,0.35,0.1,0.1,0.1,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_014,14,"{""max_iter"": 300, ""n_clusters"": 15, ""n_init"": 10}",0.8348431769428547,7,False,False,False
outlier_heavy,0.35,0.35,0.1,0.1,0.1,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_015,15,"{""max_iter"": 300, ""n_clusters"": 16, ""n_init"": 10}",0.805773623989301,9,False,False,False
outlier_heavy,0.35,0.35,0.1,0.1,0.1,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_016,16,"{""max_iter"": 300, ""n_clusters"": 17, ""n_init"": 10}",0.7725313803193692,11,False,False,False
outlier_heavy,0.35,0.35,0.1,0.1,0.1,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_017,17,"{""max_iter"": 300, ""n_clusters"": 18, ""n_init"": 10}",0.7439039602249561,13,False,False,False
outlier_heavy,0.35,0.35,0.1,0.1,0.1,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_018,18,"{""max_iter"": 300, ""n_clusters"": 19, ""n_init"": 10}",0.7117437464299667,15,False,False,False
outlier_heavy,0.35,0.35,0.1,0.1,0.1,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_019,19,"{""max_iter"": 300, ""n_clusters"": 20, ""n_init"": 10}",0.6804802937832843,17,False,False,False
outlier_heavy,0.35,0.35,0.1,0.1,0.1,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_020,20,"{""max_iter"": 300, ""n_clusters"": 21, ""n_init"": 10}",0.6518582115475838,18,False,False,False
outlier_heavy,0.35,0.35,0.1,0.1,0.1,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_021,21,"{""max_iter"": 300, ""n_clusters"": 22, ""n_init"": 10}",0.6207115910180052,20,False,False,False
outlier_heavy,0.35,0.35,0.1,0.1,0.1,bellevue_150th_newport,kmeans,bellevue_150th_newport|kmeans|trial_022,22,"{""max_iter"": 300, ""n_clusters"": 23, ""n_init"": 10}",0.5923710272731282,21,False,False,False
